he_2_ (60).wav,1.0000,-3.3900,5.7707,-7.1031,7.4222,-7.1432,6.3311,-4.8957,3.4409,-2.5002,2.0652,-1.9474,1.8447,-1.7039,1.3913,-0.8820,0.4872,-0.3586,0.1023,0.4764,-0.8782,0.7274,-0.3398,0.0507,0.2728,-0.7011,0.9466,-0.8651,0.5500,-0.1501,-0.1735,0.4542,-0.5375,0.3283,-0.0266,-0.0815,0.0306,-0.0680,0.1481,-0.1066,0.0370,0.0022,-0.0313,0.0394,0.0059,-0.0410,0.0070,e
he_2_ (61).wav,1.0000,-2.8627,3.5335,-2.5348,1.2170,-0.4163,-0.0372,0.2026,-0.1449,-0.1058,0.3503,-0.1444,-0.2352,0.1337,0.0770,0.0973,-0.1088,-0.1240,-0.0033,0.1395,0.0362,-0.1224,-0.0608,0.1986,-0.0331,-0.2464,0.2331,0.1807,-0.2834,-0.0835,0.1926,0.0557,-0.0674,-0.0275,-0.0482,0.0510,0.0535,-0.0963,0.0619,0.0705,-0.1502,0.0087,0.1375,-0.1383,0.0774,-0.0554,0.0261,e
he_2_ (62).wav,1.0000,-3.0979,4.0528,-3.5346,2.8932,-1.9129,1.1027,-1.0295,0.6696,-0.1912,0.0740,0.0045,0.1277,-0.3546,0.2426,-0.0525,-0.0249,0.0509,0.0088,-0.0726,0.0139,0.0539,-0.0088,-0.0530,0.0975,-0.0544,-0.0378,0.0320,0.0190,0.0047,-0.0490,0.0493,0.0202,-0.0460,-0.0154,0.0527,-0.0553,0.0415,0.0006,-0.0337,0.0213,-0.0123,0.0481,-0.1123,0.1408,-0.1107,0.0424,e
he_2_ (63).wav,1.0000,-2.4803,2.4424,-1.8991,1.6946,-0.8223,0.0630,0.2713,-0.6035,0.2225,0.2589,-0.2108,0.1260,-0.0235,0.0609,-0.0892,-0.2330,0.0569,0.3276,-0.1113,-0.1812,0.2652,-0.0875,-0.1787,0.0999,0.0640,-0.0665,0.0106,0.0564,0.0201,0.0101,-0.1038,0.0095,0.0174,-0.0161,0.1166,0.0249,-0.0653,-0.0946,-0.0548,0.1383,0.0442,-0.0669,-0.0141,0.0436,-0.0695,0.0314,e
he_2_ (64).wav,1.0000,-3.1762,4.8920,-5.0801,3.8364,-2.2677,1.1684,-0.3061,-0.2045,0.3935,-0.3645,0.0262,0.3038,-0.5580,0.4237,-0.0557,-0.1427,0.2657,-0.1313,-0.1330,0.1305,0.0160,-0.2169,0.1143,0.1680,-0.1103,-0.0680,0.1481,0.0327,-0.1690,0.0493,0.0579,-0.1262,0.0797,0.0115,0.0506,0.0036,-0.0778,0.0533,0.0082,-0.1271,0.2169,-0.2773,0.2967,-0.2210,0.1068,-0.0358,e
he_2_ (65).wav,1.0000,-2.9113,3.6448,-3.1191,2.1936,-1.2674,1.0605,-0.9038,0.6312,-0.4432,-0.2396,0.4904,-0.3034,0.2300,0.0655,0.0067,-0.2233,0.2369,-0.0454,-0.5025,0.3193,0.0711,0.0444,0.1639,-0.2459,0.1165,0.0841,-0.3018,0.0483,0.0181,0.0641,0.0903,-0.0519,0.1231,-0.1410,-0.0268,0.0318,-0.1102,0.1247,-0.0424,0.0355,0.1596,-0.2592,0.0234,0.1831,-0.1894,0.0708,e
he_2_ (66).wav,1.0000,-3.1492,4.4470,-4.2465,3.3359,-2.4807,1.9049,-0.8212,-0.1039,0.3228,-0.5112,0.1677,0.2510,-0.0774,-0.2127,0.2835,0.3292,-0.6554,-0.0938,0.5419,-0.2671,-0.1568,0.2862,0.0518,-0.2721,0.1687,0.0300,-0.2451,0.1350,0.2409,-0.2106,-0.1586,0.3243,-0.1537,-0.0951,0.0082,0.2016,-0.1304,-0.0102,0.1784,-0.2365,0.0917,-0.0981,0.2862,-0.4431,0.3982,-0.1514,e
he_2_ (67).wav,1.0000,-2.8148,3.2173,-2.2767,1.1249,0.0341,-0.2379,-0.0590,-0.1493,-0.0112,0.1776,0.1121,-0.0123,-0.0683,-0.0226,-0.0481,-0.0819,0.0545,0.0679,-0.0056,0.0506,0.0072,-0.0262,-0.0981,0.0008,0.1287,-0.0675,-0.0369,0.1419,-0.0622,-0.1178,0.0934,0.0336,-0.0708,-0.0247,0.0517,0.0611,-0.0450,-0.0258,0.0418,-0.0507,-0.0185,0.0381,0.0150,0.0322,-0.1195,0.0722,e
he_2_ (68).wav,1.0000,-3.0973,3.3154,-1.2545,0.0861,0.0847,-0.4234,0.2123,0.3344,-0.3778,0.1112,0.1132,-0.1914,-0.0204,0.1967,-0.0439,-0.0039,-0.0517,-0.0299,-0.0631,0.1381,0.0496,-0.1077,-0.0551,0.0876,0.1620,-0.1904,-0.1687,0.1928,0.1052,-0.1332,-0.0036,0.0701,0.0214,-0.1365,0.0117,0.1354,-0.0578,-0.0755,0.0686,0.0528,-0.0593,-0.0345,0.0525,-0.0795,0.1002,-0.0413,e
he_2_ (69).wav,1.0000,-3.2028,4.0160,-2.3157,0.5686,-0.4088,0.7381,-0.5814,0.1226,0.1495,0.0039,-0.1567,-0.0370,0.1066,0.0806,-0.0383,-0.0828,-0.0321,0.0259,0.1005,-0.0200,-0.0801,0.0654,-0.0649,0.0399,0.0511,-0.0125,-0.0311,-0.0312,0.0367,0.0157,-0.0323,0.0108,0.0176,-0.0472,0.0417,-0.0361,0.0381,-0.0026,-0.0143,0.0160,-0.0294,-0.0307,0.0879,0.0047,-0.1172,0.0698,e
he_2_ (7).wav,1.0000,-3.0680,4.3704,-4.3883,3.4980,-1.8527,0.3790,0.2625,-0.1946,-0.1099,0.0983,0.2075,-0.5133,0.4596,-0.0846,-0.3650,0.6068,-0.3209,-0.1517,0.3615,-0.3747,0.1782,0.0473,-0.2250,0.3705,-0.1999,-0.0927,0.2656,-0.2280,0.0246,0.1454,-0.2010,0.0769,0.1471,-0.2090,0.0953,0.0681,-0.1199,0.0816,0.0122,-0.1121,0.0111,0.2114,-0.3786,0.4220,-0.2877,0.0823,e
he_2_ (70).wav,1.0000,-2.3076,2.5477,-2.8544,2.6364,-1.7555,1.7633,-1.2731,0.5110,-0.6250,0.3283,-0.2551,0.2093,0.3412,-0.2869,0.2527,-0.2408,0.0424,-0.3239,0.2042,0.1361,-0.0874,0.2186,-0.2237,0.0618,-0.1219,0.1811,0.0133,-0.1755,0.0706,0.0275,-0.0282,0.0106,0.1625,-0.1658,0.0133,0.0274,-0.0695,0.0964,-0.1087,0.0651,0.0276,-0.0964,0.0984,0.0183,-0.1388,0.0822,e
he_2_ (71).wav,1.0000,-3.1681,4.8301,-5.0003,3.9907,-2.7862,1.8419,-0.9969,0.4907,-0.4035,0.4097,-0.1344,-0.3734,0.3448,0.2169,-0.5964,0.3746,0.1910,-0.4166,0.2831,-0.1954,0.0369,0.1408,-0.1945,0.0569,0.2067,-0.1706,-0.0350,0.1913,-0.1301,-0.0958,0.0938,-0.0170,0.0862,-0.1133,0.0302,0.1310,-0.1584,0.0550,0.0031,-0.0128,-0.0164,0.0593,-0.1099,0.1508,-0.1325,0.0459,e
he_2_ (72).wav,1.0000,-3.3228,4.7405,-4.4110,3.2124,-1.1008,-0.3734,-0.0482,0.5249,-0.3886,0.4290,-0.2248,-0.2914,0.1632,0.2540,0.0726,-0.3309,0.0643,-0.2484,0.3116,0.1706,-0.1855,-0.0637,-0.0291,0.1109,-0.0090,-0.0098,-0.0281,-0.0409,0.0221,0.1178,-0.0503,-0.0964,0.0782,-0.0091,0.0061,-0.0241,-0.0167,0.0501,-0.0129,0.0238,-0.0576,0.0762,-0.1872,0.2547,-0.1532,0.0333,e
he_2_ (73).wav,1.0000,-2.7741,3.0008,-1.7400,0.5978,-0.0463,0.0387,-0.0910,0.0332,-0.0808,0.1014,-0.0162,-0.0722,-0.0387,0.0916,0.1006,-0.0590,-0.0709,-0.0112,-0.0300,0.0331,0.0660,-0.0166,-0.0009,-0.0132,0.0046,0.0029,0.0106,-0.0153,-0.0527,0.0498,-0.0038,0.0146,0.0267,-0.0214,-0.0130,-0.0301,0.0288,0.0075,0.0031,0.0054,0.0037,-0.0350,0.0187,-0.0462,0.0553,-0.0132,e
he_2_ (74).wav,1.0000,-3.1792,4.3399,-3.8787,3.1725,-2.3303,1.5946,-1.3987,0.8479,-0.0181,-0.2702,0.1249,0.0883,0.1167,-0.5474,0.3680,0.0961,-0.3240,0.3087,-0.0235,-0.0826,-0.0878,-0.0213,0.2535,-0.3104,0.2090,0.1376,-0.3067,0.1043,0.0608,-0.1254,0.0124,0.1973,-0.0325,-0.1565,0.0075,0.0874,-0.0067,-0.0722,0.1411,-0.0905,-0.0799,0.1717,-0.0880,-0.0919,0.1408,-0.0539,e
he_2_ (75).wav,1.0000,-3.4418,5.5538,-5.7915,4.4328,-2.6301,1.2938,-0.5181,0.0397,0.1432,-0.0146,-0.2597,0.3667,-0.0880,-0.3516,0.3657,-0.1208,-0.0578,0.1917,-0.1360,0.0049,0.0248,-0.1302,0.2245,-0.0587,-0.1279,0.1451,-0.0619,-0.0674,0.1294,0.0184,-0.1565,0.0479,0.2510,-0.3083,-0.0569,0.3091,-0.1734,-0.0538,0.2101,-0.2039,-0.0049,0.1801,-0.1781,0.0816,-0.0364,0.0211,e
he_2_ (76).wav,1.0000,-3.2505,5.0354,-5.4177,4.9834,-4.3605,3.7360,-3.2175,2.8778,-2.2601,1.1518,-0.4043,0.3025,-0.4514,0.6472,-0.7968,0.6815,-0.1864,-0.1759,-0.0290,0.2516,-0.2492,0.2114,-0.0313,-0.2303,0.3709,-0.1370,-0.0825,-0.1624,0.4758,-0.5038,0.3480,-0.0288,-0.2934,0.3845,-0.1710,-0.0171,-0.0655,0.1306,-0.1109,0.1866,-0.2361,0.2020,-0.2333,0.3228,-0.3219,0.1337,e
he_2_ (77).wav,1.0000,-3.0026,4.2636,-4.6348,4.6187,-4.0961,3.2409,-2.2214,1.3066,-0.8050,0.6977,-0.5898,0.2506,-0.0489,-0.0943,0.2659,-0.1707,0.0036,0.0611,-0.2793,0.3302,0.0166,-0.1733,0.1702,-0.2238,0.0935,0.0252,-0.0312,0.0513,-0.0105,-0.0938,0.1732,-0.0590,-0.0340,0.0408,-0.1459,0.1927,-0.1796,0.1231,0.0260,-0.0317,-0.0868,0.1539,-0.1446,0.1330,-0.1456,0.0671,e
he_2_ (78).wav,1.0000,-3.1881,4.3752,-4.1679,3.9720,-3.6261,3.0690,-2.4191,1.2789,-0.4182,0.2774,-0.2509,0.0227,0.4816,-0.8482,0.7129,-0.3542,0.1076,-0.2616,0.2403,0.2590,-0.3120,0.2722,-0.5099,0.1691,0.1176,0.1020,0.0475,-0.2088,0.1503,-0.2826,0.3041,-0.1675,0.0351,0.0993,-0.1337,0.2153,-0.3197,0.3415,-0.3223,0.1721,-0.0550,0.0535,0.0062,0.0363,-0.1530,0.0841,e
he_2_ (79).wav,1.0000,-3.5228,5.2415,-4.4701,2.5323,-0.8381,0.0967,-0.2914,0.3121,0.0146,0.0083,-0.2016,0.2209,-0.0789,-0.2979,0.4350,-0.0534,-0.2003,0.1643,-0.0731,-0.1403,0.1981,-0.0252,-0.1040,0.1003,0.0186,-0.0550,0.0241,0.0067,-0.1125,0.1183,0.0198,-0.0828,0.0658,-0.0223,-0.0222,0.0220,-0.0039,0.0437,-0.0855,0.0585,0.0167,-0.0468,-0.1203,0.3292,-0.2660,0.0702,e
he_2_ (8).wav,1.0000,-3.0013,4.0496,-3.9621,3.6239,-3.0965,2.5942,-1.9934,1.2429,-0.7634,0.4113,0.0419,-0.2182,-0.1818,0.5297,-0.4573,0.1985,0.0839,-0.0369,-0.0236,-0.3076,0.3494,-0.2167,0.3269,-0.2208,-0.1067,0.3220,-0.2894,0.0851,0.0649,0.0251,-0.1112,-0.0397,0.1216,-0.0493,0.0793,-0.0856,-0.0192,0.0271,0.0426,-0.0891,0.1848,-0.2224,0.1722,-0.1908,0.1619,-0.0517,e
he_2_ (80).wav,1.0000,-2.3640,2.1290,-1.7745,2.2379,-2.0994,1.7329,-1.7163,1.5893,-1.3325,1.0593,-0.8241,0.6526,-0.4761,0.2408,-0.3110,0.2986,0.0750,-0.0998,-0.0212,-0.0470,0.1066,-0.0927,0.0471,-0.1366,0.2013,-0.1395,0.1356,-0.0651,0.1773,-0.2697,0.0625,0.0322,0.0127,-0.0484,0.0167,0.0690,-0.0586,0.0094,-0.0916,0.1631,0.0560,-0.1630,-0.0328,-0.0513,0.1786,-0.0664,e
he_2_ (9).wav,1.0000,-3.3817,5.2721,-5.3824,4.4921,-3.4274,2.2926,-1.0099,-0.1179,0.6083,-0.6207,0.4361,-0.1241,-0.1928,0.4297,-0.6048,0.3715,0.2536,-0.5512,0.3282,-0.0669,-0.1749,0.3062,-0.2020,0.0822,0.0412,-0.1083,0.0773,-0.0110,-0.1429,0.2492,-0.0945,-0.0502,0.0846,-0.1630,0.2177,-0.1207,0.0536,-0.0688,-0.0296,0.2422,-0.3419,0.2300,-0.1529,0.2325,-0.2288,0.0785,e
he_3_ (1).wav,1.0000,-3.0387,3.9311,-3.1830,2.2614,-1.7668,1.3627,-0.5580,-0.0938,-0.2997,0.7519,-0.2682,-0.4427,0.5596,-0.2521,0.0638,-0.1737,0.3027,-0.1577,-0.0763,0.0511,-0.0709,0.2199,-0.2378,0.2730,-0.0922,-0.2646,0.2539,-0.0402,-0.0153,0.0211,-0.0343,0.0521,0.0707,-0.2454,0.1142,0.1668,-0.2374,0.1529,-0.0576,-0.0103,0.0841,-0.1278,0.0855,-0.0534,0.0166,0.0065,e
he_3_ (10).wav,1.0000,-3.2262,5.0005,-5.7350,6.0174,-5.9081,5.3141,-4.1788,2.8964,-2.0285,1.3968,-0.9063,0.7152,-0.7774,0.8313,-0.8120,0.6518,-0.3125,0.1522,-0.1960,0.1265,-0.1919,0.2701,-0.1373,0.1074,-0.0455,-0.0726,0.1154,-0.1391,0.0777,-0.0355,0.1984,-0.3569,0.3642,-0.2725,0.1893,-0.0652,-0.0715,0.1407,-0.2448,0.3654,-0.4109,0.3467,-0.2235,0.1788,-0.1634,0.0627,e
he_3_ (11).wav,1.0000,-2.7490,3.0824,-2.5650,2.7252,-2.6933,2.1709,-1.8677,1.5839,-1.0785,0.5628,-0.2782,0.2080,-0.2685,0.4532,-0.4145,0.2956,-0.4501,0.4591,-0.3000,0.1454,0.0731,-0.0740,-0.0117,-0.1112,0.0871,0.1729,-0.2039,0.0025,0.0748,-0.0405,-0.0117,0.1319,-0.2280,0.1624,-0.0039,-0.0647,-0.0007,0.1030,-0.1439,0.0984,0.0081,-0.0666,0.0511,0.0122,-0.0773,0.0479,e
he_3_ (12).wav,1.0000,-3.3606,4.7974,-4.4181,3.8917,-3.4470,2.6554,-1.7649,0.8167,-0.2605,0.1579,-0.0080,-0.1034,0.0091,0.1384,-0.0950,-0.0921,0.0958,-0.0327,-0.0986,0.2526,-0.1465,0.1290,-0.2429,0.1084,0.1256,-0.2449,0.1400,0.0420,-0.0113,-0.0154,-0.0175,0.0166,-0.0396,0.0023,0.0193,0.0257,-0.0168,0.0605,-0.0938,0.0180,0.0197,-0.0426,0.0757,-0.0409,-0.0082,0.0081,e
he_3_ (13).wav,1.0000,-2.6631,3.2136,-3.4559,3.8870,-3.3689,2.9696,-3.1484,2.7283,-2.3813,2.0345,-1.2761,1.0010,-0.9329,0.7541,-0.8680,0.6189,-0.0900,0.0181,-0.0220,0.0701,-0.3231,0.3059,-0.0156,0.0539,-0.1556,0.1504,-0.3754,0.5107,-0.3683,0.4491,-0.6112,0.5416,-0.4827,0.3672,-0.1448,-0.0996,0.3862,-0.6158,0.6330,-0.5664,0.5162,-0.4293,0.3117,-0.1745,0.0552,-0.0025,e
he_3_ (14).wav,1.0000,-2.8570,3.8938,-3.7101,2.6390,-1.5273,0.9144,-0.3910,0.0634,-0.1398,0.2039,-0.2303,0.1384,-0.0288,0.0421,-0.0900,0.1906,-0.2137,-0.0258,0.4132,-0.6195,0.4177,-0.0025,-0.1858,0.2995,-0.2619,0.1117,0.0994,-0.1871,-0.0395,0.1847,-0.1159,-0.0100,0.1543,-0.0924,-0.1393,0.2691,-0.3207,0.1563,0.1224,-0.3028,0.3938,-0.3941,0.2316,-0.0743,-0.0319,0.0570,e
he_3_ (15).wav,1.0000,-3.1048,4.5568,-4.8730,4.5900,-4.0040,3.7041,-3.6571,3.3793,-3.0506,2.7392,-2.3518,1.9736,-1.5378,1.0684,-0.7803,0.4334,-0.2068,0.3348,-0.3191,0.1844,-0.2377,0.1889,-0.0293,-0.0329,0.1750,-0.2979,0.2617,-0.2414,0.3109,-0.2912,0.2053,-0.0424,-0.1357,0.1927,-0.2528,0.3342,-0.2951,0.2424,-0.2929,0.3570,-0.3202,0.1786,-0.0738,0.1020,-0.1474,0.0672,e
he_3_ (16).wav,1.0000,-3.0729,4.4009,-4.6528,4.2317,-3.2471,2.6276,-2.4396,2.0685,-1.6934,1.4975,-1.4887,1.7487,-1.9443,1.8010,-1.6677,1.6056,-1.6379,1.7930,-1.6301,1.2947,-1.0841,0.9246,-0.9935,1.2395,-1.3782,1.2822,-1.1198,1.0418,-0.7771,0.4455,-0.3182,0.2749,-0.2416,0.1963,-0.0463,-0.1119,0.0946,0.0431,-0.1712,0.2597,-0.2774,0.3277,-0.3560,0.2830,-0.1919,0.0698,e
he_3_ (17).wav,1.0000,-2.7727,3.6678,-3.9474,4.3376,-4.7050,5.0891,-5.3645,5.3396,-4.9546,4.4333,-4.2066,4.1659,-4.0614,3.6291,-2.9268,2.4565,-2.3414,2.1540,-1.9632,1.8363,-1.5645,1.2553,-1.0794,1.0010,-0.8854,0.8056,-0.7309,0.5935,-0.5975,0.6307,-0.4688,0.4419,-0.4179,0.2554,-0.1722,0.1227,-0.0459,-0.0133,0.0313,-0.0095,0.0684,-0.0904,0.0875,-0.1461,0.0687,0.0073,e
he_3_ (18).wav,1.0000,-3.0789,4.8273,-5.7710,5.6451,-4.4472,3.0722,-1.9076,0.9283,-0.4996,0.5318,-0.5169,0.5139,-0.5966,0.3008,-0.0229,-0.0956,0.3580,-0.3510,0.2823,-0.4658,0.3709,-0.1135,0.0731,-0.0035,-0.0566,0.0176,-0.1442,0.3315,-0.2295,0.2129,-0.2560,0.0894,-0.0182,0.0395,0.0131,-0.0527,0.1532,-0.2963,0.3461,-0.3138,0.2556,-0.1112,-0.0801,0.1218,-0.0955,0.0458,e
he_3_ (19).wav,1.0000,-3.6992,6.5813,-7.9501,7.4806,-5.5982,3.4822,-2.1446,1.4852,-1.3588,1.5859,-1.4634,0.7704,0.0712,-0.7154,0.7207,-0.3506,0.2650,-0.3039,0.1861,-0.0111,-0.3041,0.5796,-0.4497,0.1885,-0.0220,-0.1412,0.1946,-0.1114,0.1060,-0.1428,0.1787,-0.1925,0.1067,0.0440,-0.1761,0.2652,-0.2585,0.1911,-0.1550,0.1582,-0.1831,0.1792,-0.1397,0.0866,-0.0491,0.0178,e
he_3_ (2).wav,1.0000,-2.9940,4.6028,-5.9239,6.6275,-6.4601,6.3662,-6.0882,5.6813,-5.4040,4.7876,-4.3426,4.1958,-4.0378,3.8732,-3.4356,2.7330,-1.9236,1.2626,-0.9740,0.7452,-0.6920,0.7658,-0.6669,0.6486,-0.5565,0.4056,-0.4126,0.2961,-0.2247,0.4114,-0.5337,0.6413,-0.6895,0.5494,-0.3556,0.1494,-0.0169,0.0114,-0.0182,-0.0035,-0.0127,0.0864,-0.1230,0.1207,-0.0951,0.0275,e
he_3_ (20).wav,1.0000,-2.8800,3.6876,-3.4915,3.3187,-3.3656,3.6539,-3.5923,3.3030,-2.9678,2.3496,-2.0273,1.8389,-1.6329,1.4800,-1.2482,1.1621,-0.9740,0.7644,-0.7752,0.7096,-0.7011,0.6227,-0.4751,0.4586,-0.3881,0.3936,-0.3268,0.2106,-0.2557,0.2315,-0.1598,0.1331,-0.0903,0.1023,-0.0721,0.0749,-0.1126,0.0670,-0.0699,0.1131,-0.0935,0.0567,-0.0429,0.0625,-0.0799,0.0329,e
he_3_ (21).wav,1.0000,-3.2576,4.5890,-4.0551,2.9420,-2.0216,1.4665,-1.2571,1.2422,-1.6042,1.9361,-1.6713,1.3779,-1.4619,1.2731,-0.6718,0.1516,0.1594,-0.2410,0.1677,-0.1968,0.1814,-0.1803,0.2899,-0.0163,-0.3862,0.4172,-0.3541,0.3404,-0.3345,0.3252,-0.0576,-0.2051,0.0732,0.0276,0.1898,-0.2886,0.1029,0.0077,0.1146,-0.2966,0.3781,-0.2934,0.1625,-0.0796,-0.0080,0.0252,e
he_3_ (22).wav,1.0000,-3.0081,4.4118,-4.9839,5.0490,-4.5350,4.1563,-3.7390,2.7429,-2.0816,1.7918,-1.5118,1.4257,-0.9868,0.3086,-0.2516,0.3578,-0.3970,0.3549,0.0476,-0.2878,0.2799,-0.4293,0.4240,-0.3103,0.2653,0.0534,-0.2265,0.1377,-0.1350,0.0467,0.0781,-0.0433,0.1512,-0.1995,-0.0118,0.1034,-0.1108,0.2237,-0.2120,0.1616,-0.2099,0.1389,-0.0282,0.0004,0.0026,-0.0078,e
he_3_ (23).wav,1.0000,-2.5795,2.3298,-0.9810,0.2526,0.2458,-0.1765,-0.2462,0.0421,0.1026,0.0087,0.0636,-0.0230,-0.0842,0.0309,0.0573,-0.0614,-0.0573,0.0809,0.0689,-0.0489,-0.0791,0.0470,0.0567,-0.0735,-0.0352,0.0654,0.0231,-0.0077,0.0063,0.0090,-0.0713,-0.0369,0.1290,0.0001,-0.0993,0.0211,0.0492,0.0021,-0.0150,-0.0071,-0.0224,0.0197,0.0080,0.0157,-0.0630,0.0369,e
he_3_ (24).wav,1.0000,-2.6943,3.2123,-2.7879,2.0221,-0.6885,-0.4230,0.4961,-0.1720,0.0102,0.2837,-0.3588,-0.0838,0.3119,-0.1735,0.0459,0.0817,-0.2094,0.1010,0.0357,-0.0075,0.1269,-0.2025,-0.0411,0.1836,-0.0529,-0.0146,0.0760,-0.0708,-0.0822,0.1059,-0.0073,-0.0423,0.0812,-0.0937,0.0097,0.0723,-0.0572,0.0295,0.0002,-0.0263,0.0259,0.0608,-0.1115,0.0123,-0.0114,0.0337,e
he_3_ (25).wav,1.0000,-2.9677,3.7562,-2.8322,1.4056,-0.2557,-0.0884,-0.4046,0.8475,-0.7005,0.1422,0.4408,-0.4484,-0.0711,0.2814,-0.2525,0.2489,0.0761,-0.3775,0.2975,-0.2990,0.2197,0.1716,-0.3996,0.3876,-0.1769,-0.1027,0.0924,0.0287,0.1087,-0.2601,0.1846,-0.0447,-0.0391,0.0795,-0.0268,-0.0441,0.0431,0.0529,-0.1528,0.1224,0.0254,-0.0786,-0.0561,0.1980,-0.2213,0.0942,e
he_3_ (26).wav,1.0000,-2.2933,2.6110,-3.8194,5.0228,-4.5423,5.0338,-6.1450,5.9103,-6.5023,7.8831,-7.8191,7.6431,-8.2845,7.9989,-7.2326,7.4305,-7.4517,6.7479,-6.5855,6.5572,-5.7744,5.3513,-5.2435,4.7149,-4.3845,4.1723,-3.6684,3.2496,-2.8080,2.3475,-2.1260,1.8207,-1.5608,1.5158,-1.3088,0.9628,-0.7583,0.5525,-0.2566,0.1338,-0.1555,0.0584,-0.0115,0.0583,0.0042,-0.0277,e
he_3_ (27).wav,1.0000,-3.3231,5.2501,-5.8476,5.5684,-4.9148,4.1082,-3.0243,1.9199,-1.5138,1.5877,-1.3888,0.9486,-0.6074,0.3950,-0.2774,0.1923,-0.1605,0.2781,-0.4559,0.4632,-0.2602,0.0474,-0.0677,0.1463,-0.0571,-0.1071,0.1973,-0.0755,-0.0884,0.1564,-0.1769,0.1926,-0.1475,0.0080,0.1088,-0.1427,0.1369,-0.0634,-0.0148,0.0292,-0.0097,-0.0071,0.0187,-0.0382,0.0509,-0.0307,e
he_3_ (28).wav,1.0000,-3.2020,5.1647,-6.3612,7.0932,-7.5388,7.8315,-7.7936,7.3456,-6.6811,5.9467,-5.2328,4.5482,-3.8281,3.0710,-2.7644,2.9255,-3.0739,2.8616,-2.4953,2.2867,-2.1180,1.9992,-2.0145,1.8725,-1.6071,1.5645,-1.5405,1.3367,-1.0401,0.7949,-0.7668,0.8083,-0.6182,0.4589,-0.4541,0.5109,-0.5784,0.6296,-0.5671,0.3826,-0.2882,0.2853,-0.1962,0.0240,0.0762,-0.0495,e
he_3_ (29).wav,1.0000,-3.3196,5.5620,-7.0368,7.8978,-8.4918,8.8673,-8.7442,8.4172,-8.1260,7.9256,-8.1123,8.6931,-9.4101,9.8768,-9.9645,9.7304,-9.2848,8.7752,-8.1899,7.5137,-6.9214,6.6002,-6.5233,6.4364,-6.1835,5.7624,-5.1338,4.5576,-4.2066,3.9308,-3.5152,2.9895,-2.6250,2.4201,-2.1635,1.8889,-1.6368,1.3366,-0.9692,0.6675,-0.5102,0.4315,-0.3256,0.1990,-0.1409,0.0627,e
he_3_ (3).wav,1.0000,-3.3705,5.1785,-5.6211,5.5109,-5.2105,4.8507,-4.1757,3.3239,-2.6217,1.9574,-1.6425,1.5205,-1.4365,1.4627,-1.2347,1.0052,-0.8369,0.5686,-0.4387,0.2297,-0.0413,0.0855,-0.1880,0.2727,-0.2124,0.2249,-0.3300,0.2516,-0.1277,0.0497,-0.0376,0.0575,0.0351,-0.0788,0.0371,-0.0165,-0.0561,0.1322,-0.1271,0.0991,-0.0912,0.1030,-0.1122,0.0940,-0.0515,0.0116,e
he_3_ (30).wav,1.0000,-3.3495,5.4548,-6.2533,5.8445,-4.5291,2.9586,-1.8750,1.4857,-1.5204,1.3780,-0.9604,0.6048,-0.3572,0.1242,-0.0483,0.1273,-0.2122,0.2641,-0.1898,-0.0771,0.2709,-0.2235,0.0872,0.0518,-0.0807,-0.0114,0.1882,-0.3628,0.3641,-0.1252,-0.0513,0.0517,-0.0682,0.0469,0.0434,0.0263,-0.1672,0.0891,0.0792,-0.1014,-0.0001,0.1174,-0.1673,0.1393,-0.1181,0.0575,e
he_3_ (31).wav,1.0000,-3.2039,4.9975,-5.8330,6.2677,-5.7808,4.1286,-2.6313,1.6094,-0.7609,0.6495,-1.1128,1.4166,-1.8102,2.3662,-2.5473,2.6051,-2.7097,2.2549,-1.6181,1.1536,-0.4943,-0.0554,0.0903,-0.0989,0.1159,0.3499,-0.6648,0.5470,-0.5568,0.6580,-0.5203,0.4035,-0.4355,0.3431,-0.1679,0.0646,0.0545,-0.1434,0.1658,-0.0861,-0.0701,0.1325,-0.0105,-0.0860,0.0095,0.0185,e
he_3_ (32).wav,1.0000,-2.7251,3.6040,-3.7858,3.7545,-3.6943,3.7078,-3.5025,3.1545,-2.9482,2.4958,-1.9820,1.6552,-1.1041,0.5528,-0.3301,0.2656,-0.3066,0.2088,0.1565,-0.2688,0.0671,-0.0634,0.1196,-0.0111,0.0055,-0.0072,0.0742,-0.1443,0.0958,-0.0678,-0.0396,0.2511,-0.2012,0.0533,-0.0647,0.0180,0.0132,-0.0530,0.0525,0.0220,0.0200,-0.0767,0.0370,0.0002,-0.0258,0.0238,e
he_3_ (33).wav,1.0000,-3.6534,6.6390,-8.4049,8.2333,-6.4258,4.1995,-2.3080,1.0885,-0.9072,1.2983,-1.4534,1.0827,-0.4811,0.1664,-0.3070,0.5651,-0.7079,0.7294,-0.6874,0.5169,-0.3467,0.3134,-0.2856,0.1723,0.0467,-0.2191,0.2503,-0.2052,0.2125,-0.2075,0.1074,-0.0599,0.1485,-0.1874,0.1132,0.0435,-0.1639,0.1501,-0.1134,0.0870,0.0302,-0.1321,0.0971,0.0268,-0.1102,0.0522,e
