he_2_ (8).wav,-9.6908,3.3835,-0.2225,2.1760,0.7184,-0.4878,-0.0618,0.0672,0.3232,-0.4904,0.1787,0.1884,-0.7260,e
he_2_ (80).wav,-12.7017,3.6681,0.3587,2.5834,0.4009,-0.5690,0.6550,0.1443,-0.5224,-0.1930,-0.5296,-0.2200,-0.5608,e
he_2_ (9).wav,-8.0975,1.9768,0.2744,2.4182,-0.2075,-0.3331,-0.0490,0.0255,-0.4104,-0.6336,0.0003,-0.3363,-0.4448,e
he_3_ (1).wav,-8.2455,3.0115,0.3025,2.7882,0.1716,-0.1508,-0.3495,-0.1226,-0.1802,-0.8918,0.2085,-0.2290,-0.1020,e
he_3_ (10).wav,-9.2090,2.5961,0.1189,2.3709,-0.0876,-0.4695,0.1279,-0.0971,-0.1823,-0.6724,-0.0093,-0.2216,-0.3146,e
he_3_ (11).wav,-11.6419,3.4384,-0.2184,1.1266,-0.2102,0.3378,-0.2993,0.0791,-0.1467,-0.1536,0.0509,-0.3331,0.0779,e
he_3_ (12).wav,-10.2705,3.2793,-0.5193,2.3268,-0.3883,-0.1106,-0.3959,-0.0850,-0.0786,-0.4952,0.2149,-0.2171,0.1374,e
he_3_ (13).wav,-9.0384,2.8028,0.5008,2.0419,-0.7748,0.5022,-0.1764,0.1143,-0.4212,0.2274,0.1581,-0.1709,0.4935,e
he_3_ (14).wav,-10.8327,3.4056,1.3881,2.7992,0.1348,-0.5827,-0.1251,-0.4565,-0.6031,-0.1772,-0.1181,-0.4409,0.1498,e
he_3_ (15).wav,-9.4122,2.8267,0.7118,2.8224,0.3269,-0.3286,0.0113,0.2097,-1.0225,-0.4545,-0.1745,0.2754,-0.3872,e
he_3_ (16).wav,-8.2398,3.6937,-0.4609,1.4179,0.1085,-0.6376,-0.8702,-0.3048,-0.3861,0.1375,-0.7131,0.1957,0.0711,e
he_3_ (17).wav,-8.8935,2.7010,-0.0875,2.5998,0.3726,-0.9182,-0.2440,0.3151,-0.3653,-0.5051,-0.0907,-0.3543,-0.0640,e
he_3_ (18).wav,-10.2242,2.8568,0.6549,2.1149,0.5872,-0.4305,0.5352,-0.0609,0.0516,-0.4046,-0.1808,0.0311,-0.4444,e
he_3_ (19).wav,-10.5587,2.6197,0.9669,2.1948,0.5203,-0.9091,-0.1544,0.4896,-1.0208,0.1871,-0.0115,-0.1464,-0.2398,e
he_3_ (2).wav,-9.5244,3.6373,-0.4169,2.2739,0.5964,-0.3326,-0.4065,-0.1038,-0.1219,-0.7559,0.0512,-0.0378,-0.1629,e
he_3_ (20).wav,-11.6878,3.7172,-0.4393,2.5998,0.0765,-0.6273,0.5820,-0.2102,-0.0816,-0.4702,-0.2956,0.1832,-0.4048,e
he_3_ (21).wav,-10.4470,3.4322,0.2362,1.9927,0.6664,0.2592,-0.1761,0.2391,-0.0857,-0.4583,0.1715,-0.2856,0.1613,e
he_3_ (22).wav,-9.8796,2.5869,0.6392,2.5243,-0.4773,0.1338,-0.0568,0.6433,-0.8279,-0.1281,-0.0669,-0.2375,-0.3225,e
he_3_ (23).wav,-9.7816,3.8259,0.0944,1.7948,-0.1743,0.4062,-0.4194,-0.3467,-0.1151,-0.1439,-0.4274,0.0221,0.0733,e
he_3_ (24).wav,-9.1650,3.3426,0.4866,1.5523,0.3974,-0.2427,-0.0824,0.0948,-0.3813,-0.0957,-0.3162,-0.1187,-0.0226,e
he_3_ (25).wav,-8.9443,3.1211,0.5103,1.7166,0.7149,-0.4730,-0.0821,0.1250,-0.0833,-0.2486,-0.2733,-0.0699,0.1125,e
he_3_ (26).wav,-9.7601,2.6796,-0.4800,1.0233,-1.2693,-0.7761,0.0277,0.1983,-0.5151,0.2521,0.1619,0.0472,0.3122,e
he_3_ (27).wav,-11.4199,3.0550,0.4207,1.8399,0.8193,-0.0522,-0.9887,0.2448,0.2479,-0.8490,-0.8505,-0.0501,-0.4891,e
he_3_ (28).wav,-12.2352,2.1528,0.1898,2.7013,0.4132,-1.0491,0.4039,0.3759,-0.7213,-0.1801,-0.3842,0.1185,-0.4174,e
he_3_ (29).wav,-8.3138,3.3421,0.0300,1.9176,0.6017,-0.6620,-0.0759,-0.0188,-0.2749,-0.4240,-0.1511,-0.0855,-0.2045,e
he_3_ (3).wav,-10.4406,4.2274,-0.5241,2.2817,0.2305,-0.6761,0.0114,-0.4932,0.2359,-0.6256,-0.4168,0.0406,-0.3763,e
he_3_ (30).wav,-10.2621,2.7508,0.7019,1.8364,-0.2031,0.0401,-0.2571,0.0520,-0.3828,-0.4485,0.3019,-0.0507,-0.0172,e
he_3_ (31).wav,-9.4938,2.1673,1.2752,1.5055,1.2656,-0.0424,-0.5726,0.8287,-0.7156,-0.4406,-0.1026,-0.5079,0.0704,e
he_3_ (32).wav,-10.1869,3.6088,1.2485,1.6839,-0.0549,-0.0463,-0.4212,0.5313,-0.3398,-0.5374,-0.1224,-0.4250,-0.2966,e
he_3_ (33).wav,-9.9108,2.4299,0.2854,3.1104,0.5984,-0.2871,-0.2996,0.4131,-0.5583,-0.6379,0.2838,-0.4283,-0.0178,e
he_3_ (34).wav,-12.8682,3.6207,0.2718,1.4443,-0.1685,0.3499,-0.3049,0.3139,-0.4663,0.0709,-0.0090,0.0079,0.0943,e
he_3_ (35).wav,-9.3321,3.3959,-0.0832,2.5495,-0.3258,0.1298,-0.3053,0.4413,0.1172,-0.3807,-0.0272,-0.1804,0.1120,e
he_3_ (36).wav,-11.5500,3.6747,-1.1893,3.2433,0.5649,-0.2630,0.3342,-0.0343,-0.0088,-0.2486,-0.3311,0.0083,-0.1792,e
he_3_ (37).wav,-8.4653,3.4651,-0.4471,2.6618,-0.1146,-1.1823,0.3230,-0.2635,-0.4655,-0.2935,0.0419,-0.1385,-0.3698,e
he_3_ (38).wav,-10.1934,3.1945,-0.3866,2.5285,1.0399,-0.4063,-0.4163,0.2016,-0.3345,-0.3210,0.0303,-0.3205,0.0960,e
he_3_ (39).wav,-11.2463,3.6542,-0.3270,3.1718,0.2630,0.0243,0.0735,0.1101,-0.0824,-0.3873,0.0736,-0.1746,-0.3722,e
he_3_ (4).wav,-10.5081,3.9924,0.0806,1.5571,0.6164,-0.5047,-0.4094,0.0512,-0.0526,-0.6344,-0.3208,-0.2148,-0.1512,e
he_3_ (40).wav,-11.9911,3.3411,-0.1384,3.4150,-0.2913,-0.3801,0.5578,-0.1155,-0.1308,-0.3528,0.3463,-0.4137,-0.0899,e
he_3_ (41).wav,-12.8687,4.3479,-0.3027,2.2974,0.5173,-0.7239,-0.2642,0.3203,-0.5690,-0.5751,0.3272,-0.3599,-0.1778,e
he_3_ (42).wav,-9.3368,3.9916,-0.1230,2.1939,0.2950,-0.3840,-0.6849,0.0023,0.1678,-1.1247,-0.3773,0.2636,-0.5626,e
he_3_ (43).wav,-8.4926,3.0046,0.3426,2.0584,0.5258,-0.8045,-0.0504,0.1888,-0.1351,-0.3500,0.5793,-0.8593,-0.2067,e
he_3_ (44).wav,-12.2767,3.4852,-0.2510,2.7727,0.4236,-0.1606,0.0131,-0.1800,0.0357,-0.4531,0.0720,-0.0567,-0.2940,e
he_3_ (45).wav,-9.5718,3.1358,-0.8528,0.9779,0.0399,-0.3659,0.0500,-0.0311,0.1575,-0.5582,-0.1287,-0.0191,-0.4526,e
he_3_ (46).wav,-8.9371,3.4114,0.5858,2.5670,-0.3069,-0.2029,-0.2090,0.5173,-0.3106,-0.9804,0.5381,-0.5610,0.5226,e
he_3_ (47).wav,-10.6250,3.3852,0.0315,1.8195,0.9640,-0.2004,-0.1445,0.0108,0.0018,-0.2553,-0.2329,0.0371,-0.0895,e
he_3_ (48).wav,-12.2778,2.7925,0.8043,2.5551,-0.4143,-0.3091,0.1407,-0.3444,-0.0438,-0.6017,0.2724,-0.3339,-0.0197,e
he_3_ (49).wav,-11.5993,2.8984,0.6112,2.4619,0.7917,-0.4133,-0.0740,0.0697,-0.3438,0.2716,-0.8150,0.2912,-0.2847,e
he_3_ (5).wav,-10.7831,3.5954,0.3113,1.8253,0.5210,-0.3845,0.0527,0.0980,-0.0352,-0.4790,-0.1249,-0.1435,-0.1649,e
he_3_ (50).wav,-12.1739,2.9526,0.9199,1.4599,0.3712,0.2507,-0.4848,0.4660,-0.3454,-0.2716,0.1527,-0.3066,0.0292,e
he_3_ (51).wav,-9.4666,3.0669,-0.0566,2.2322,-0.2487,0.4878,-0.2862,0.6419,-0.4482,-0.4279,-0.1281,-0.4403,-0.3132,e
he_3_ (52).wav,-9.5095,2.2499,0.8257,2.1567,0.8215,-0.4519,0.0707,-0.2161,0.0927,-0.4181,-0.1134,0.0202,-0.1948,e
he_3_ (53).wav,-9.5057,2.8536,0.7671,2.6109,0.6582,-0.3380,0.2076,0.3050,-0.3919,-0.1698,-0.1730,-0.3216,-0.4043,e
he_3_ (54).wav,-9.3205,2.5454,0.1570,2.8624,-0.1587,0.5581,-0.5538,0.3911,0.0299,-0.5857,0.0427,-0.2896,0.1868,e
he_3_ (55).wav,-13.4814,2.6575,1.0228,2.6724,0.1922,-0.8049,0.3129,-0.3656,0.0677,-0.1485,0.2199,0.0025,-0.1047,e
he_3_ (56).wav,-12.6276,3.9031,0.2775,1.6748,-0.4837,0.6105,0.4119,-0.7985,0.4392,-0.2488,-0.3507,-0.0672,-0.3186,e
he_3_ (57).wav,-10.8518,3.1189,0.3661,2.2546,0.4594,-0.8108,-0.3636,0.8653,-0.5928,-0.4439,-0.2481,-0.3185,-0.0987,e
he_3_ (58).wav,-11.2744,3.7651,-0.1028,1.8536,-0.7233,-0.3161,-0.4510,-0.3722,0.0031,-0.4046,0.4665,-0.1626,0.3009,e
he_3_ (59).wav,-9.9440,1.7742,-0.1483,3.3092,-1.1826,-0.3897,0.4161,-0.7305,0.4827,-0.3188,0.3004,0.2509,0.1503,e
he_3_ (6).wav,-8.9407,2.4834,1.0327,2.2707,-0.6395,0.6686,-0.1591,0.1107,-0.4498,0.1453,-0.1405,-0.5578,0.3235,e
he_3_ (60).wav,-10.8295,4.1683,0.0147,2.6150,0.0239,-0.4046,-0.3523,-0.4614,0.1539,-1.1519,0.3124,-0.3335,0.1462,e
he_3_ (61).wav,-11.8247,3.7672,0.2496,2.3402,0.6043,-0.5489,0.1246,-0.1263,-0.3050,-0.5001,-0.0509,-0.3272,-0.0690,e
he_3_ (62).wav,-9.5636,3.9583,-0.8617,2.4031,0.3856,-1.2742,-0.3687,0.0494,0.0040,-1.1170,-0.2022,0.2489,-0.0480,e
he_3_ (63).wav,-9.0111,2.4740,-0.2724,1.6214,0.5090,-0.9195,0.0473,-0.1985,-0.0485,-0.3172,-0.3255,0.2018,0.2694,e
he_3_ (64).wav,-14.6500,3.3340,1.1444,1.5446,1.4916,0.0983,-0.5797,0.4961,0.0783,-0.3982,-0.1783,-0.0799,0.0482,e
he_3_ (65).wav,-11.4897,2.8112,0.1513,2.9032,-0.9077,0.4075,-0.2977,-0.1999,-0.3837,-0.2831,0.0012,-0.2274,-0.1674,e
he_3_ (66).wav,-12.6235,3.5240,-0.2921,2.6998,0.3793,-0.2699,0.0670,0.0343,-0.6648,-0.1834,-0.3945,-0.2986,0.1679,e
he_3_ (67).wav,-12.5046,3.0249,0.3250,2.1488,1.2158,-0.7040,0.6177,0.0176,0.0555,-0.7425,0.4455,-0.2533,-0.2392,e
he_3_ (68).wav,-11.6692,4.4784,-0.7885,2.2035,0.6806,0.1678,-0.5354,-0.5377,0.6720,-0.8635,0.0734,0.0414,-0.1369,e
he_3_ (69).wav,-9.8374,3.5330,-0.8433,2.7346,0.7336,-0.2841,0.2341,-0.5762,0.3552,-0.0812,-0.4015,-0.1769,0.0437,e
he_3_ (7).wav,-8.6636,2.7489,0.0339,2.3728,0.4372,-0.5105,0.0000,0.0008,-0.0345,-0.8259,0.0291,-0.4594,-0.4284,e
he_3_ (70).wav,-12.0062,4.0169,-0.2732,2.0144,0.0320,0.1720,-0.5118,0.6960,-0.3054,-0.2402,0.3291,-0.6250,0.3115,e
he_3_ (71).wav,-10.9250,3.9608,-0.7869,2.6378,0.7647,-0.8703,-0.0426,0.1221,0.1534,-0.3327,-0.1514,-0.3571,0.0902,e
he_3_ (72).wav,-11.4053,3.6026,0.6753,1.5582,0.4132,-0.1544,-0.6719,0.2735,-0.6228,-0.1810,0.1537,-0.3740,-0.0218,e
he_3_ (73).wav,-13.4259,4.3521,-0.7238,1.6934,-0.1546,0.1015,-0.2944,0.0004,0.0079,-0.2528,0.1325,-0.0695,-0.1064,e
he_3_ (74).wav,-11.4955,2.9715,-0.1777,1.7352,0.9202,-0.7470,0.0340,0.0175,0.1539,-0.7726,0.3844,-0.2037,-0.0951,e
he_3_ (75).wav,-9.9943,3.0965,-1.2377,3.1990,-0.6010,-0.0040,-0.1447,-0.3408,-0.0438,-0.9511,0.0317,-0.0649,-0.2080,e
he_3_ (76).wav,-13.9213,3.7251,0.2174,2.0064,0.7153,-0.4879,0.1002,0.3340,-0.2126,-0.2637,0.1168,-0.2423,0.0904,e
he_3_ (77).wav,-11.0432,2.6553,-0.1845,2.3558,-0.0745,0.1118,-1.1455,0.6767,-0.4750,-0.0261,-0.5777,-0.2634,0.1027,e
he_3_ (78).wav,-10.4618,2.8711,0.3518,1.7208,0.1766,-0.5110,0.0568,0.4061,-0.4257,0.1002,-0.7204,0.2244,-0.2099,e
he_3_ (79).wav,-11.0000,2.9156,-0.0262,2.4133,-0.2001,0.3841,-0.1177,0.2922,-0.4947,-0.5661,0.2676,-0.6750,0.2361,e
he_3_ (8).wav,-8.3412,2.6340,-0.0036,2.3075,0.1984,-0.5732,0.0347,0.0435,-0.2479,-0.6858,0.0817,-0.5233,-0.3678,e
he_3_ (80).wav,-10.8491,3.5989,-0.0807,1.9688,0.7863,-0.5549,-0.2293,0.1786,0.1624,0.1215,-0.3628,-0.0861,0.0239,e
he_3_ (81).wav,-9.7090,3.1999,-0.3569,2.1301,-0.2669,-0.2093,-0.9239,0.1620,-0.1721,-0.2338,-0.4065,-0.0762,0.0590,e
he_3_ (82).wav,-10.2325,3.0766,-0.6229,2.5297,0.5803,-0.3415,0.0464,0.0853,-0.4700,-0.2907,-0.3371,0.0989,-0.7683,e
he_3_ (83).wav,-11.3847,3.6473,0.2518,1.9409,0.1075,0.1997,0.1173,0.4034,-0.3490,-0.7637,0.2340,-0.1336,-0.7442,e
he_3_ (9).wav,-10.5673,3.3388,0.0072,2.5093,0.4705,-0.1545,-0.1231,0.0909,0.3758,-0.5515,0.1389,0.1426,-0.7753,e
hi_1_ (1).wav,-10.0988,2.5081,0.5166,1.8963,0.1702,0.4451,-0.0370,-0.0515,0.2837,-0.3984,0.0729,0.1430,-0.2451,i
hi_1_ (10).wav,-13.6259,3.2085,0.3469,1.8005,-0.2843,0.4466,0.1527,0.1672,0.1397,-0.1179,0.2998,-0.2182,-0.0112,i
hi_1_ (11).wav,-11.7490,3.1797,1.4432,1.8511,-0.0930,0.1392,0.3307,-0.2084,-0.4084,0.2260,-0.3846,-0.2515,0.2227,i
hi_1_ (12).wav,-11.3984,3.0204,1.7042,2.3083,0.0084,0.0039,0.4316,-0.2590,-0.4404,0.3866,-0.2293,-0.3805,0.3888,i
hi_1_ (13).wav,-11.0787,2.2023,1.4380,2.7097,-0.0520,-0.1743,0.0952,0.2610,-0.6941,0.4617,0.3826,-0.2454,-0.0078,i
hi_1_ (14).wav,-8.9095,1.4276,0.7996,3.0773,-0.4823,-0.5005,0.7254,-0.2632,0.0082,-0.1634,-0.2345,0.2998,-0.6606,i
hi_1_ (15).wav,-10.6566,1.4100,1.1491,2.7575,-0.7891,0.3178,0.8735,0.6062,0.0487,0.2840,-0.0456,-0.1351,-0.1729,i
hi_1_ (16).wav,-11.8184,3.6839,-0.7468,0.4801,-0.1337,0.2415,-0.1086,-0.0156,-0.0061,-0.0301,0.0871,0.1596,0.2566,i
hi_1_ (17).wav,-11.5399,2.1039,0.8026,2.0940,0.3227,0.6474,0.7600,0.2953,-0.2115,0.1182,0.1922,-0.3633,0.0738,i
hi_1_ (18).wav,-12.8469,3.6133,-0.2346,0.7495,0.0164,0.1652,0.4034,-0.0470,0.0068,0.0048,-0.0096,0.0929,-0.0720,i
hi_1_ (19).wav,-9.7914,2.3276,1.1423,2.8665,-0.1210,0.6608,0.9272,-0.6908,0.2596,-0.2073,0.0600,-0.4469,0.0363,i
hi_1_ (2).wav,-10.7530,3.0288,0.1978,1.7421,0.2200,-0.0710,0.1882,-0.2625,-0.1177,-0.1707,0.2337,-0.1677,-0.0619,i
hi_1_ (20).wav,-8.6032,2.3402,1.1039,2.5732,-0.0798,0.9801,0.1678,0.4864,-0.4072,0.0658,-0.1534,0.0943,-0.2788,i
hi_1_ (21).wav,-10.2432,1.8523,0.5498,2.6165,-0.7797,0.6973,0.0748,0.1859,-0.2420,0.0836,0.0020,-0.1130,-0.2851,i
hi_1_ (22).wav,-10.8494,3.3538,0.1300,1.1960,-0.2163,0.3078,-0.0789,0.0936,-0.2121,-0.1982,-0.2780,-0.0668,-0.0612,i
hi_1_ (23).wav,-8.4460,2.4291,0.6037,2.3943,-0.1703,0.0594,0.5357,0.2067,-0.2842,-0.0113,-0.1974,0.1406,-0.0744,i
hi_1_ (24).wav,-13.1843,1.9082,1.3812,2.2386,0.5184,0.8272,-0.4273,0.4062,0.7557,-0.4303,-0.2604,0.3538,-0.2186,i
hi_1_ (25).wav,-10.1988,1.8090,1.0262,1.6674,-0.9400,0.3667,0.0538,-0.3971,-0.0879,-0.2498,-0.1276,0.0331,0.1561,i
hi_1_ (26).wav,-12.8248,1.4302,1.3395,2.4221,0.3130,0.1935,0.5428,0.7969,-0.4814,-0.0512,-0.0245,-0.2050,-0.0732,i
hi_1_ (27).wav,-8.6655,1.6413,0.7189,2.6093,0.0016,0.0473,0.3759,0.1500,-0.2200,-0.2525,0.1495,0.0765,-0.3339,i
hi_1_ (28).wav,-12.6675,2.5462,0.5560,1.0179,-0.2214,0.1718,-0.0853,0.1046,-0.1228,0.2561,0.0915,-0.1632,0.0877,i
hi_1_ (29).wav,-12.6427,2.3225,1.1558,2.2122,0.5456,0.1985,0.8673,-0.0118,-0.1286,0.1216,-0.0641,-0.1686,-0.0079,i
hi_1_ (3).wav,-11.1625,3.3008,0.0263,2.6567,-0.2299,-0.0186,0.5346,-0.4670,0.6613,-0.4500,-0.2721,0.3120,-0.4462,i
hi_1_ (30).wav,-11.9367,2.8806,1.3778,1.6113,0.3712,0.4378,0.2770,0.5610,-0.4834,-0.1497,0.0297,-0.1993,-0.0588,i
hi_1_ (31).wav,-11.8472,3.9474,0.6520,1.2156,-0.0956,0.2092,0.2986,0.3523,-0.1407,0.0728,0.0349,-0.1895,-0.0552,i
hi_1_ (32).wav,-12.8733,1.9660,0.8841,1.9936,0.0904,0.4159,0.3147,0.0747,-0.2478,0.0565,-0.0492,0.2213,-0.1877,i
hi_1_ (33).wav,-14.3434,3.9716,-0.0659,0.9617,-0.1751,0.2799,-0.0681,-0.0078,0.1200,0.1243,0.0985,0.1365,0.1253,i
hi_1_ (34).wav,-10.2227,2.4577,-0.1552,3.3120,-0.5662,0.5740,0.0226,0.1805,0.6001,-0.1685,0.0167,0.2186,-0.0405,i
hi_1_ (35).wav,-11.0552,3.4247,-1.5196,3.5194,0.3107,-0.3424,1.1053,0.2992,-0.0625,0.1124,-0.0332,0.2876,-0.0384,i
hi_1_ (36).wav,-9.6600,2.0797,0.7278,2.4527,-0.1519,-0.2060,0.5854,-0.0990,0.2375,0.1797,0.3407,0.0046,-0.4071,i
hi_1_ (37).wav,-11.8497,2.7890,0.7353,1.7159,0.4768,-0.1061,0.1219,0.5114,-0.1925,0.1570,0.0145,-0.1523,-0.2189,i
hi_1_ (38).wav,-11.3009,2.2598,0.2041,3.8886,0.0773,0.8002,0.1323,0.0048,0.1005,-0.5417,0.3684,-0.1060,-0.2757,i
hi_1_ (39).wav,-11.3935,1.0194,1.1583,3.2574,-0.6278,0.5820,0.5795,-0.0376,0.1738,-0.3418,0.4453,-0.2945,0.1498,i
hi_1_ (4).wav,-10.0801,3.4457,0.4057,1.9577,0.3869,-0.2238,0.1096,0.0392,0.0390,-0.5114,-0.0914,-0.1903,-0.1338,i
hi_1_ (40).wav,-14.3786,3.0265,0.7385,2.2602,-0.2116,0.0784,0.3566,0.2199,-0.1821,0.0496,0.4356,-0.1533,-0.5383,i
hi_1_ (41).wav,-8.7917,2.2816,0.2276,2.7499,-0.0525,-0.2092,0.2162,0.2431,-0.0318,-0.6465,0.0230,0.1833,-0.5618,i
hi_1_ (42).wav,-11.4285,2.7575,0.9703,1.6400,0.5348,-0.0712,0.5649,0.6012,0.0870,0.3717,0.6244,-0.4759,-0.0609,i
hi_1_ (43).wav,-11.9788,2.0738,0.0700,3.3771,-0.3266,0.2954,0.2011,-0.0383,0.3832,-0.5889,0.0627,-0.1302,-0.2981,i
hi_1_ (44).wav,-8.7086,2.1803,0.4959,2.8149,0.1049,0.4917,0.8498,0.1056,0.0569,-0.3554,0.2881,-0.5097,-0.4113,i
hi_1_ (45).wav,-8.9199,2.0822,0.3749,1.8587,0.2873,0.1567,0.8943,0.1929,0.0357,0.1978,0.2732,0.1921,-0.2394,i
hi_1_ (46).wav,-10.3537,1.4425,1.5227,2.3473,0.0730,0.5409,0.1711,0.0234,0.3971,-0.8220,0.7490,-0.3812,-0.2294,i
hi_1_ (47).wav,-13.9246,3.2323,0.1291,1.5975,0.3942,0.0611,0.0072,-0.0151,-0.2204,-0.0949,-0.0554,0.0094,-0.1319,i
hi_1_ (48).wav,-12.1022,2.4705,1.0222,2.2317,-0.2526,0.0197,0.4247,-0.1327,-0.0111,-0.0819,0.1089,-0.0558,-0.1949,i
hi_1_ (49).wav,-11.1323,1.4399,1.1443,3.0159,0.0604,0.3789,0.5803,0.0012,-0.0759,0.0187,-0.1636,0.3109,-0.3800,i
hi_1_ (5).wav,-12.2459,2.8430,0.4423,1.6295,0.2813,0.3549,0.3067,0.0368,0.0724,-0.1004,0.2371,-0.2411,-0.1034,i
hi_1_ (50).wav,-10.6743,2.0122,1.5350,1.5782,0.2625,-0.0538,0.3228,0.7619,-0.6621,0.4997,-0.1221,-0.1644,0.2974,i
hi_1_ (51).wav,-9.6167,0.6720,1.4753,2.4137,0.6480,0.0043,0.6419,0.1391,0.1902,-0.0458,0.1496,0.4822,-0.5624,i
hi_1_ (52).wav,-10.2304,1.8068,1.6353,2.2880,0.7003,0.0584,0.9977,0.0826,-0.1321,0.2135,-0.2348,0.2274,-0.6919,i
hi_1_ (53).wav,-10.1486,0.3232,1.5098,2.9777,-0.4903,0.6883,0.5878,0.4559,0.0161,-0.1859,0.4966,-0.3257,0.0634,i
hi_1_ (54).wav,-15.2288,2.3181,1.2793,1.7428,0.2092,0.3531,0.2127,-0.0826,0.2195,-0.1147,0.1491,-0.2888,0.0639,i
hi_1_ (55).wav,-12.5813,3.2818,0.6835,1.5203,0.5990,0.5834,0.2899,0.0750,0.7295,-0.0381,-0.0344,0.2940,0.2086,i
hi_1_ (56).wav,-11.0200,2.2596,0.6426,2.5863,0.0209,-0.0745,0.4754,0.6208,0.0332,-0.1630,0.0772,-0.2477,0.3312,i
hi_1_ (57).wav,-13.9493,3.8427,0.0616,1.3878,-0.2344,0.0793,0.0196,0.0411,0.0299,-0.1742,-0.0447,-0.1533,0.1226,i
hi_1_ (58).wav,-12.3782,2.0277,0.5669,3.0776,-0.4336,-0.0823,1.0920,-0.4979,0.3678,0.0790,0.1751,0.1253,-0.2939,i
hi_1_ (59).wav,-11.5219,2.6672,0.6344,3.4954,-0.1215,0.1723,0.3671,0.1348,0.2012,-0.5028,0.6072,-0.1444,-0.1128,i
hi_1_ (6).wav,-9.7608,1.8078,0.6045,1.0661,-0.6970,0.6179,0.0552,0.1002,-0.1353,-0.0004,0.1599,-0.1044,-0.0697,i
hi_1_ (60).wav,-10.7807,2.5201,0.6686,2.3100,-0.2066,0.0820,0.4957,0.1594,-0.3285,0.1678,0.1241,-0.0602,-0.1096,i
hi_1_ (61).wav,-10.2328,2.5868,-0.0459,2.6865,0.7344,-0.0996,0.2409,0.2242,0.0033,-0.2491,-0.2057,0.1918,-0.2297,i
hi_1_ (62).wav,-10.0675,2.3555,0.2888,1.9773,0.3098,-0.5061,0.4046,0.2474,0.1959,-0.2048,-0.4426,0.2694,-0.2646,i
hi_1_ (63).wav,-14.2965,2.5759,1.3691,1.6572,0.7927,0.6744,-0.3909,0.8069,0.1298,-0.3498,0.3159,-0.0364,0.1654,i
hi_1_ (64).wav,-15.5506,4.0433,-0.2579,1.0009,-0.0093,0.3458,-0.0656,0.0635,-0.0236,-0.0131,0.1397,0.0645,-0.0211,i
hi_1_ (65).wav,-15.7790,3.4723,0.0900,1.0815,0.0601,0.2306,0.0722,0.0777,0.0337,0.1653,0.1115,0.1710,0.1085,i
hi_1_ (66).wav,-13.3757,2.5572,0.1800,2.7943,0.1705,0.2931,0.6108,0.0579,0.4560,-0.4235,0.4845,-0.0977,-0.1543,i
hi_1_ (67).wav,-14.2741,3.3699,-0.1505,2.2738,0.1282,0.2126,0.2468,-0.0435,0.2502,-0.1855,0.2782,-0.0823,-0.2115,i
hi_1_ (68).wav,-13.5564,3.7343,-0.4390,1.9525,0.2128,-0.0930,-0.0079,-0.1481,-0.0279,-0.1771,-0.0835,0.0608,-0.0773,i
hi_1_ (69).wav,-14.5816,4.6010,-0.0053,1.1111,-0.0287,0.3028,-0.0777,0.1751,0.1554,0.1386,0.1483,-0.2793,0.0227,i
hi_1_ (7).wav,-10.2185,2.9972,0.2144,1.2355,-0.1662,-0.0952,0.3205,-0.0958,-0.0538,-0.0493,-0.0620,0.0079,-0.1237,i
hi_1_ (70).wav,-14.9050,4.0897,-0.1233,1.7572,0.2519,-0.0274,0.3193,0.1695,0.0771,0.1726,0.0769,0.0379,-0.1352,i
hi_1_ (71).wav,-13.9819,3.5220,1.1451,1.5093,0.4051,0.2281,0.0449,0.3877,-0.6418,0.0857,-0.0233,-0.6757,0.0233,i
hi_1_ (72).wav,-14.1520,4.4031,-0.7481,1.0368,-0.1355,0.2835,-0.1007,0.0332,0.0817,-0.0772,0.2583,-0.1122,0.1217,i
hi_1_ (73).wav,-15.0299,3.2834,0.7209,1.4953,0.1742,0.1443,0.3304,0.2002,0.2375,0.0745,0.4457,-0.0803,-0.0563,i
hi_1_ (74).wav,-13.9648,3.4777,-0.1547,2.4767,-0.0826,0.0524,0.7186,-0.2908,0.1964,-0.1920,-0.0848,-0.0322,-0.3964,i
hi_1_ (75).wav,-15.9579,4.0154,0.2440,1.1618,0.0671,0.3142,-0.0277,0.0710,0.2378,-0.0190,0.1708,-0.1122,0.0071,i
hi_1_ (76).wav,-14.2040,3.2318,0.2427,1.5974,-0.1566,0.5725,-0.3608,0.3397,0.1831,-0.1172,-0.0183,-0.0146,0.0142,i
hi_1_ (77).wav,-14.1085,3.8487,-0.2204,0.8836,0.0445,0.1100,0.0278,0.1338,-0.0229,-0.0678,0.0078,-0.0607,0.0541,i
hi_1_ (78).wav,-14.0009,3.4932,0.1668,0.9123,-0.3315,0.3697,0.0117,-0.2286,-0.4037,-0.2588,0.1774,0.0072,0.2198,i
hi_1_ (79).wav,-13.9967,2.9814,0.3244,2.0167,0.7504,-0.3108,0.5929,0.2217,0.0467,0.0872,0.0617,0.0177,-0.1700,i
hi_1_ (8).wav,-12.0482,2.5427,0.9198,2.5384,0.1747,0.3157,0.8446,-0.2011,0.4335,-0.0910,0.0259,0.0439,-0.5744,i
hi_1_ (80).wav,-10.8597,2.0078,0.3970,2.9414,-0.6045,0.5418,0.4260,0.1430,0.0764,-0.4214,0.2964,-0.3203,-0.2203,i
